Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Class
-0.5229454190107882,-0.0857230308442089,0.21803988162252058,0.16226853227202934,0.012800969479237432,0.4759306680825513,0.17996479372144947,0.5653040098821948,-0.12095554325045661,-0.3778769024545261,-0.36453495965958116,0.11134069607377754,-0.24749836443302317,0.3743481014796751,-0.05573465701733399,0.0
0.09782042807146879,-0.3587503997308796,0.4835342852381241,0.5128775849110575,0.17290236381387303,-0.7055392141619056,0.035404102143457135,0.22547576575820275,-0.08326449214149659,0.4947439029165023,-0.24205546258265714,0.7506303095252476,-0.9369349845245297,-0.42837130801651746,0.17087292378495603,0.0
0.14790724997579877,0.7812154179186164,-0.4550077766997772,0.006139286733149169,0.1828547632150583,0.23598084249180706,-0.24390695494579914,-0.24050613607920304,0.0785611994762993,1.0,-0.48338767577408137,0.1764309320154287,0.1287979624875868,0.3372730421484701,0.1327603971000477,1.0
-0.2532377033217875,-0.5635694067590148,0.18185860271498003,-0.2760097352762705,-0.05688607925687418,0.39466044171901216,-0.22982684558971747,0.832548628346314,0.30384767517088535,-0.41006277662369106,-0.38637209958119256,0.19329359190342754,-0.4770552210889268,0.15502527054072812,0.6629080583153388,0.0
0.4168839660406812,-0.8389542571237182,0.09116333668924624,-0.04977370052976335,0.20412223587412254,0.14044372594531787,0.4831014312868293,-0.02469456992315267,-0.2540526718432331,-0.17565751388028908,0.2286609912364223,0.015139983545473691,-0.01853035562843605,-0.021257457304327376,-0.6268116025834072,0.0
0.7176216815171426,-0.8123390389956562,0.6180273644402704,-0.007628524557746015,-0.35578819802427036,0.07749707200026358,0.15971403922393557,0.2660800743799577,0.030517618890544912,0.20892856892282136,0.2503919967501383,0.5645841917200617,-0.1090938236970643,0.31424779392607183,0.015398305643760773,0.0
-0.056987330778551,0.7140331180038089,-0.07277320833668247,0.8642722262207818,-0.11692772651868788,-0.18226169372321596,-0.333844625556687,0.07598567598642449,0.21192031902404926,0.6473750606099427,0.37151776570302414,-0.35875269914232916,-0.21144236599932822,0.4567416666482286,-0.09595625491211249,1.0
0.24940162011204856,0.14723457578330257,-0.11657192943630998,0.8441333982389736,-0.17895178128875716,-0.20840570721611257,-0.13059010759381615,-0.3922408524963449,-0.016573151617771016,-0.27262341936618617,0.1588234886386331,0.5164070925460563,-0.27515923818088084,0.4402732933535733,-0.27107565606177286,0.0
0.22216190381313744,-0.3610601259005952,0.12936897101263728,0.3968909634063277,0.191152588906924,0.19639480633382692,-0.3720218910257208,-0.10266072303078766,-0.31756624504094355,-0.12638549242341662,0.6822223901166499,0.27882083938492147,-0.10667263062364561,-0.6411377212995419,1.0,0.0
0.06264937309536776,-1.0860789418804777,0.10741430516980599,0.09035064010805444,-0.11887479819840037,-0.1531309804299785,-0.36384212011402023,0.16487489389233806,-0.20270058525199317,-0.4912020384892939,-0.2964096000647818,-0.16098635452490306,-0.1617492911076343,-0.007119716211444442,0.2809088150876991,0.0
-0.33128350926457745,-0.09704763952127843,-0.27272110193508037,0.6118117241002184,0.1442895505874042,-0.4031555015761056,-0.09966857378381816,0.004024552847714029,0.045173371149294976,-0.2928701428283093,0.5732430837315646,1.0,-0.16123587949979848,0.3485093515847382,0.27155609587511736,0.0
0.2526487988957765,-0.8790042434939741,0.5111049633520511,-0.16615091585402755,0.04282933824455297,-0.15701149537401096,-0.3549665262566915,0.5458217054379169,-0.045294856584399294,0.12086588211544941,0.37678229828240484,0.004753048669815374,0.23572613472981385,0.4704637763450002,-0.158535036633067,0.0
0.3794243382346502,-0.47360281917103547,0.3333910310147831,-0.09387133044160341,-0.021234945080447536,0.1807464715958163,0.26541539960121174,0.424685003644869,0.30576738677248827,-0.7171007448316662,0.158454495267048,0.5423523702306424,-0.24401599302590138,-0.15803084197095574,0.1461802143254145,0.0
-0.6142989447407264,-0.5184132664347494,-0.5230527079245926,-0.5980647110396418,0.3219549246037369,0.37093032541346027,-0.08648292371605891,-0.1649705801069956,0.616928005641826,-0.4377668417261162,0.22122583629502815,0.11930995954909258,0.062138491152191826,-1.0064200745676597,-0.2353146679557577,1.0
0.5816508776339142,0.6993126719221014,0.14856903445824501,0.4718146141761659,0.21091728547590483,0.2548969481942619,-0.47042026309114154,-0.07156820619555207,0.29464302565978906,0.3988076625472464,-0.3356020499872023,-0.1826343470181639,0.632701806558228,0.710819769991131,0.31492346093734175,1.0
-0.4310742448793344,-0.09403532827631798,0.05401870111733485,-0.15108942419028704,-0.3831993359697471,0.9238891417995001,-0.7598907074122279,-0.45541681949791596,0.129790227846383,0.22387548218619113,0.827728915230275,-0.07905696894251285,0.2157417774349541,0.2799254052004956,0.07230064380712062,1.0
-0.2786375498875548,0.044553198686076066,0.2859789667525189,0.05865917637442062,-0.1336465264351449,-0.36254943762499947,-0.27800178742701287,-0.22958803581495152,0.41982800570167844,-0.3149526369029173,0.8956804423454533,0.07304500512886887,-0.37299136632107,-0.10788029984256875,0.4389454188169159,0.0
-0.16847451078825781,-0.6219716676572319,0.4500025205340422,-0.026212709943874302,-0.3851905994375134,-0.4142836381823684,0.15425499171976503,-0.11464288661783209,0.22857998871777097,0.16695424589127034,0.12893629078166605,0.5569052899247282,0.4217738757814551,-0.7682167072096767,0.5180999275387741,0.0
0.3496733719868392,0.6254842781799071,-0.7369641659265521,0.32785443084761934,0.11679483266081575,0.42832593794313056,-0.10667043175971642,-0.2837135041683436,-0.4420670223638205,-0.6360660711888229,-0.8206507782261911,0.6744922853996801,0.023893056459304795,-0.01551292607453827,-0.004729006857036145,1.0
0.10833465860981385,0.12433480988202592,-0.433022909302415,0.7276366101747085,-0.10930937632691945,0.3562474549898198,-0.2640719377535107,-0.5006995050866742,0.36711797291235604,0.14869175712881325,-0.17382897432876404,0.19170626587588044,0.4913743876237956,0.06587317462644979,0.5603815765474354,1.0
0.16600363442125438,-0.5173282361092012,-0.5685956349913819,0.38007993495712744,0.24455230540701153,0.5245042004827563,-0.09414375361515386,0.14562638199398056,0.6407204144279024,-0.6164151725648906,0.20661998618982697,0.03492347252707017,-0.17317913908279345,-0.07354714502420841,0.4511742526267224,1.0
0.20072056181245154,-0.4909687943147248,0.14850370142245192,0.18056506216655538,-0.013275044728949123,-0.24686110519077872,-0.26396101318121395,0.1515741652795958,-0.28361424071555796,-0.47087718374230036,0.08428538523837115,-0.12684897925099448,-1.0049731795602581,-0.07732199495136921,-0.22090441595351742,0.0
-0.418130215026962,-0.5066947903761311,-0.43041907354454173,-0.014203402185265925,0.12956828110137705,0.00883007718232013,-0.21836968361510764,-0.2720142281543585,0.09502443086846596,-0.23547224463570263,-0.010078061921311186,0.12927150910508575,0.08150932592091083,-1.0157847518181855,0.4134218565441764,1.0
0.28527613566614257,-0.23702062692327153,0.1383102616246396,0.26232870261902114,0.16374895915058327,-0.497837425825023,0.34992692630298994,0.0643660872803603,0.15154864918905406,0.20012444828783849,-0.8884426963465067,0.18768002068097703,0.9077746667634987,-0.47217758231418294,0.21125209584308105,1.0
0.5201007990331212,-0.334409612135881,0.30354194575768856,0.3294079866067952,0.3036863963583971,-0.3152725044260306,0.2670252661644714,0.2972158475716667,-0.5090875357032754,-0.7384471213139234,0.2535126396736347,0.11374521506141198,-1.1405014220634084,0.10773178207390313,0.2345827905353767,0.0
0.1172224597477671,0.48297265542634876,-0.17149472137576716,0.39099571480665907,-0.16127115719982799,-0.08883054416545126,-0.09071298177331434,0.07633835724714017,-0.26679585327680216,-0.25587553022056414,-0.24069771207450064,0.444143014579677,-0.02069407209656406,0.5109307234188253,0.3074015200427691,0.0
0.03617025506528487,-0.10920263275986848,0.34380289080174303,-0.22323040233638594,-0.046939026672352405,-0.09126214557460285,-0.9490955885402131,0.06742393949327356,-0.16741793765812665,-0.11935492280022546,-0.04131515274123287,0.5446417095540649,-0.3304917784903701,-0.07517056711397516,-0.3477789083297778,0.0
-0.44105763148281574,0.22291882804245824,-0.5308785138249629,0.1256381608745629,0.2062405286666545,-0.4163266069899525,0.6124506539154795,0.01952972353418431,-0.4642858431072517,-0.1784445444122805,-0.43993212112127406,0.06352336291887586,0.9198314417720613,-0.4340551593743086,-0.583938607081875,1.0
-0.2439816748413975,0.44212499556607443,-0.12268821890822708,0.4388619641726145,0.206363684484588,-0.15461562971635218,-0.33318083024610917,-0.18836937497280137,-0.18224108711692186,0.20829801174545345,0.23642980635444416,-0.05533539086220637,0.15144312892002984,-0.46326361597961196,0.21854597681966687,0.0
0.5938606624987244,-0.4396834121848429,-0.44697733433370196,0.07146638067982117,-0.0973877237236365,0.07339653297270388,-0.06316635786843426,-0.26199881808761827,-0.14315460874437902,0.18057374079506555,0.3342722137719672,0.08512820363466726,-0.19536724946655606,0.9531457116570683,-0.1070157842026769,1.0
0.017887469151418346,-0.4193784087662601,0.3684090092342872,0.17424705102859106,0.14738691170127902,0.0820306799331345,-0.8113304801731641,0.39747158970885166,-0.17992535509246482,-0.998638096099111,0.18784221425115888,0.27795926011819705,-0.15489693737845742,-0.19461625532295979,0.46379133622860613,0.0
0.046731421407251617,-0.654736051012107,-0.18772947202349913,0.48727113708544206,-0.512788363034439,0.050445169215373196,-1.0069596556391225,-0.42148437411239875,-0.4909046640704365,-0.39666234713849147,0.36534197597398976,-0.2978695779183489,0.3493394650493412,0.462319360997351,0.11021719153894387,0.0
-0.10647628875392169,0.53518508433289,-0.34455472582607055,0.2603704445945599,-0.10418510116017307,0.02054028811591149,-0.11303049974796942,0.49622299119843977,0.12140169997375716,0.22922303145434123,-0.06213308453085883,-0.030746698404590298,-0.44450893743617054,0.11190547060335158,0.04256314520020747,1.0
0.3872652844088096,-0.04954366152964774,-0.06254451761699344,0.3370676758874321,-0.6173313414157148,0.4971096567623628,-0.48951922773673656,-0.013356840657036005,-0.45995975195970107,0.05174906837878156,0.12452918488839407,-0.09616479781045374,0.1676585267184908,-0.617027884372942,-0.03100590572091068,1.0
-0.19554987258759868,-0.7958715116348276,-0.6310124687220596,0.2790252051979083,0.19631959345541888,0.5372493355590912,-0.430789011367922,0.025510527009041307,-0.3459011700762882,-0.14295200205155692,0.1589472501163199,-0.24031938134394878,-0.10968579969947166,0.23058267312973826,0.23253907851834238,0.0
0.5602957468535787,-0.20375883432371975,-0.3506367467478887,0.027908369467184505,0.08779492153304003,0.1700425901276679,-0.13942364179598693,0.012308154264945258,-0.3443730744124619,-0.0675095556603618,0.6905118855268259,0.41653141359016344,-0.5393663589050375,0.4925763165250991,0.12134081347972903,0.0
0.30366816536050795,-0.35444744924785754,0.7426612625567081,-0.039123519952629374,0.016601193458500196,-0.400853860033863,-0.43491009576135015,-0.2208472866492406,0.055381177114091795,-0.51798167285795,0.33839645068439833,0.5242861471906656,-0.30082735539034716,-0.20043776896442977,0.25015854547255373,0.0
-0.030212726029382003,-0.19505417106253212,0.10909554748569013,-0.053327101892677156,1.0,-0.06617849623948391,-0.7322299768304701,-0.29684032899733187,-0.09084862156418304,0.1810680325282321,0.22262230336110148,0.14653391092175,-0.2550654141884783,0.032025138262216514,0.23908026537144497,1.0
0.11910437973754043,-0.14269683507206155,0.1468322705663271,-0.5171922899743979,-0.3297962879660044,-0.6476161775833597,-0.3699576390481378,0.4120043494229529,0.17806349435433624,0.017105780169266813,0.16557438891701726,-0.08116858965350736,0.16037883023646726,0.04875199783668852,-0.2395110357584721,0.0
0.04117373058659013,-0.5299903818056092,-0.358690730628149,0.005848315269348823,0.27332718779789,-0.296065539131194,0.13128414571139183,0.834237111537715,0.14649745597781605,-0.35005109981925553,1.0,0.06996229420812065,-0.6276063694819903,-0.3043027526795421,0.4220964625180437,0.0
0.18978604586480924,0.6932701337057687,-0.5815572590832777,0.47038019164808287,-0.058273658115177686,-0.03857327051028119,-0.43248540571469,0.1367910451022749,0.5461312134593046,0.47559118037035797,-0.15933677656305337,0.4282408069202307,0.2879952824193746,-0.04590979947740372,-0.3097813860089466,1.0
0.24509628162691255,-0.10709072431615313,0.0066258450666108575,0.49285721755421835,0.3765035382001812,0.6705404550006344,-0.12851075400355774,0.2659445412170577,-0.5931753714088177,0.5878196226617943,0.11193286193247443,-0.2933651730815444,0.25167454373870646,0.0726231551435431,0.14193369181057797,1.0
0.22533977986441767,-0.2649497105950441,0.05409073418823562,0.9161286367386504,-0.07964114115185433,-0.1820679668173466,0.7240815007085638,0.06636788461368552,-0.5980220278944697,0.9066435455231097,-0.34286404815965116,-0.30620698172316735,-0.20701246188666994,-0.2902609235110049,0.25392670731609757,1.0
0.8405666311291726,-0.36539150609884735,-0.25973805440312847,0.031010659340710952,-0.21582792307459808,-0.5388076059762125,0.6172006049363776,0.09833885977817589,0.07316824647609935,-0.658119567849083,-0.1872041101742825,0.0007540651338147234,-0.414312315929599,0.3351183909893934,0.2825806433915983,0.0
0.5114662486978029,-0.1577431373751581,0.45095141244886516,-0.10650601574697983,0.1830082070888585,-0.6603981944427185,0.43489155379582134,-0.21045155060138376,-0.7586731830690172,-0.1554061573770836,0.11416947667927506,-0.17046674601762518,-0.433328056672736,-0.5522933317792516,0.5640577120873497,0.0
0.06043166679357582,0.32348679241656786,-0.15538469543009695,-0.2901462900918807,0.1910449835789303,-0.19260652036784093,-1.0678179401553922,0.26068777157774076,0.14034509866277603,-0.4536302415447272,0.6637881397561914,0.6674462608925854,-0.5579359583010451,0.34533789025358097,-0.5115170130831204,0.0
-0.2077535970444966,0.7026429332928871,-0.5376885298529764,0.5319987012912981,-0.03199976236213014,0.5079623372337178,-0.23282803368125513,-0.1305719133705838,0.21912347289231124,-0.4892324132790194,-0.15742006838324715,0.09235624734241032,-0.8298579262328759,0.20190180537512378,0.03118646024931949,1.0
-0.006638762811476171,-0.6040023938646679,-0.2371184015829967,-0.1714639709664648,-0.04008983454998041,-1.0951658993332802,-0.09842766069465576,0.37956248937697473,0.39372806608512223,0.3058649945026987,-0.569760434974735,0.3556541781125226,0.2326311826225028,-0.38650850691354166,0.1520050492740138,1.0
-0.1979941148499722,-0.38112617534191123,-0.5395517969103472,0.07588841550822899,0.003966790242141724,-0.2677083176560619,-0.17948120068439524,-0.09173812201315888,0.25021332444987454,0.0707588784907894,-0.18198568249902686,0.1847927636406215,-0.5474086975821982,0.504582449791035,0.11433650923851205,0.0
0.0023088532496379865,0.07919168487754866,0.2604350570106162,0.18922098983633392,0.5237835923363773,0.2663960039163777,-0.1484973265099321,0.13583696951672825,-0.8084952832449386,-0.5673296386420872,-0.07058296191153315,-0.03374405327598991,-0.3344254575944876,0.7192115593407394,0.31479518131387,0.0
-0.14156020919800144,-0.1751027104441259,0.39140475783377127,-0.0908935329315338,0.17620333419253448,-0.5621982798736525,-0.3111056236345886,-0.5212278253959353,0.09080133409663281,-0.8768245085092518,-1.0661235876059212,0.19449065391826123,0.3919004490289284,0.20971076199678604,-0.16535005248044138,1.0
-0.1927185256414677,0.18424659832163623,-0.4520192523101369,0.6659705791070158,-0.058709198031890765,-0.49025023097865233,-0.12913174205243297,0.15041693153314256,-0.32189212106179393,0.3824808261733048,-0.2953200392432655,-0.639193728141766,-0.0963938908244261,0.5772493010417497,-0.10024379205402163,1.0
-0.18948039637565017,-0.17793468982538393,-0.29681256526327265,0.04437190282435457,-0.46658727993959437,0.30767049565104104,0.37517476073152,0.33113939274860166,0.30618767784334305,0.20380659412814608,-0.0312554501878327,0.49515738189289216,0.17014257308843594,0.35754175474822913,-0.17465029882881175,1.0
0.4472719920271844,-0.3938505945305321,-0.1028629046193865,0.03658823260513356,-0.3370320684978739,-0.17432472650474798,0.15316347467461916,-0.21770948711277954,0.01971655735508486,-0.01073651717846844,-0.1018485801626302,0.5079376714878421,-0.7370429994142657,0.17925767929795514,0.1067469880437433,0.0
-0.24586964718454668,-0.9867552703466175,-0.19284958360649934,0.04310159169841343,0.3564375463704335,-0.2055364041344367,0.11948423549839748,0.44464361716878736,-0.48543424352985093,0.13011276801028926,-0.4969070843073259,-0.40188104213079495,-0.29551214664145764,-0.1709015867899612,0.30263139545389395,1.0
0.4992724960572349,-0.2901501318413933,-0.2159277310139302,-0.394104503428269,-0.10249842624628414,0.3956305719850536,-0.032767382344387794,0.009788443194008942,-0.3825471553381444,-0.23487929643271974,-0.45399442330091805,0.6078185981784692,-0.09969804710734571,0.47429368410070444,-0.026116372901160544,0.0
0.3194049702174419,-0.6420677768618881,0.2796629161023359,-0.021609033681459174,0.12322032631700702,-0.15806243909022732,0.042915158581896054,-0.09849685182226328,-0.37833453486915725,0.3588479800127584,0.599738625552072,0.48178503929221234,-0.5123757295491456,0.5058447004370227,0.04812709657811402,0.0
0.01153864253224226,0.16675499315364398,0.010348380994424521,-0.19270090012815522,0.029244910803810795,0.7573134955402087,-0.9300464832439691,-0.28169244362179247,-0.07012743798056244,0.12851797477235197,-0.11248124001194129,0.09661637564560797,-0.01906069541987828,0.1681279974072819,0.36473052258384686,1.0
0.36562270664972496,-0.4102408908590742,-0.02226812048915335,0.680930166760392,-0.24824845211844684,-0.4544991183560267,-1.0996675622927878,-0.3337968205429588,0.23308014397567364,0.18368842276547212,-0.057936621874405785,0.13683769656774444,-0.05009032494031256,0.6031626732668907,-0.0062576916800457525,1.0
0.42270320355849944,0.6329976051979512,0.6648914695328655,0.2467332781019959,-0.14501271821694578,0.3331271215691259,-0.4597705919967275,0.12474958106368696,0.34671475869027174,-0.10728840357869522,0.10844025366879882,-0.13106966978980933,-0.26166334570021965,0.30107695346110325,-0.4942090907555937,1.0
0.10920446557511358,0.40856204441336247,-0.5581823418542379,-0.07301986145960254,0.04883758238235862,-0.15404649165419224,-1.1043973171726247,0.0678004074063954,-0.2853458985541075,-0.6300519057761962,0.3184228339420962,0.064453036600426,-0.30733498248510654,-0.2006912805870175,0.48384285656809745,1.0
-0.2442017063693091,-0.14095791918385092,-0.8484061084322791,-0.19199022959757578,0.3249930407916642,0.43639011348711776,-0.5093431439921908,-0.2531553653381398,0.04204997152932772,0.3012957971265622,-0.6520536162940597,-0.0029775527637437983,-0.49409913590070703,-0.12818865887087139,0.2598988666292895,1.0
0.5584875029873037,0.0005423895951808068,0.16699216127426403,0.6817671478607942,-0.009044675478779298,-0.007733008942404442,0.12476763780830724,0.0923581001698911,-0.0691020469319788,0.33675509071936965,0.31327834474461996,-0.3725306128959205,0.044125258916036726,0.3404396227774471,-0.18231308660522683,1.0
-0.016174763157922416,-0.2041565800115405,0.07631224534995099,-0.05354218429783414,-0.4751036652670188,-0.47952437812249465,0.050591782951511226,0.3226276480519694,-0.22083087026824502,-1.2888519655116242,0.5373120046818263,0.2862997470658233,-0.6525797832444822,-0.2706007732840828,-0.02822322851681185,0.0
-0.229990720077494,0.3562460675145005,-0.22490541319621998,-0.2368529855081386,0.37294541351278887,-0.43697509370624144,-0.2667910062573657,-0.05399337635555169,-0.12350519481390115,0.6257333908108231,-0.10936595468598255,-0.2946763245166397,0.3459378810456216,0.04051906226974895,0.04569917799199549,1.0
0.32571704911140964,-0.39671609372861527,-0.4278457917157582,-0.16288066457606126,-0.45142831635362723,0.7040899049065416,-1.0792825703403566,0.8076772061788563,-0.277969441316739,-0.2347325217728516,0.22167416401646428,0.5087441344474747,-0.9510747877692876,0.07318615205631454,-0.4962739271596273,0.0
-0.11025420290001092,0.2190904125825179,0.39621839282479415,0.10958328345236827,-0.17479625694211912,0.06698785866596128,-0.49101868168037693,0.08003761888365257,0.0008189728405267388,-0.3859734754312982,-0.705157840771203,0.2429300551271649,0.1605388342236253,0.13659313690513658,-0.0508132477870662,0.0
